Detector,Time,qPKW
88356V72157_1,48780,1
04211V1677432_2,48790,1
04300V72813_3,48790,1
10236V72161_3,48790,1
16219V72812_2,48790,1
27372V72852_1,48790,1
27372V72852_2,48790,1
81077V72158_1,48790,4
88356V72157_1,48790,1
04211V1677432_2,48800,2
04300V72813_3,48800,2
16219V72812_1,48800,1
27372V72852_1,48800,1
27372V72852_2,48800,1
81077V72158_1,48800,3
88356V72157_1,48800,1
04211V1677432_2,48810,2
04300V72813_1,48810,1
04300V72813_3,48810,2
10236V72161_2,48810,1
16219V72812_1,48810,1
27372V72852_1,48810,1
81077V72158_1,48810,2
04211V1677432_2,48820,1
04300V72813_1,48820,1
04300V72813_3,48820,1
10236V72161_2,48820,1
16219V72812_1,48820,1
21801V72158_2,48820,1
27372V72852_1,48820,1
81077V72158_1,48820,3
04211V1677432_2,48830,1
04300V72813_1,48830,2
04300V72813_3,48830,1
10236V72161_1,48830,1
16219V72812_1,48830,1
16219V72812_2,48830,1
27372V72852_1,48830,1
81077V72158_1,48830,4
81077V72158_2,48830,1
04211V1677432_2,48840,3
04300V72813_1,48840,1
10236V72161_4,48840,2
16219V72812_1,48840,2
21801V72158_1,48840,1
27372V72852_1,48840,1
81077V72158_1,48840,4
81077V72158_2,48840,1
04211V1677432_2,48850,1
04300V72813_1,48850,1
10236V72161_2,48850,2
16219V72812_1,48850,3
27372V72852_1,48850,1
81077V72158_1,48850,4
81077V72158_2,48850,1
04211V1677432_2,48860,1
16219V72812_1,48860,2
27372V72852_1,48860,1
81077V72158_1,48860,3
88356V72157_1,48860,1
04211V1677432_2,48870,1
04300V72813_3,48870,1
10236V72161_2,48870,1
16219V72812_1,48870,2
16219V72812_3,48870,1
27372V72852_1,48870,2
81077V72158_1,48870,2
81077V72158_2,48870,1
04211V1677432_2,48880,1
10236V72161_1,48880,1
10236V72161_2,48880,1
16219V72812_1,48880,2
27372V72852_1,48880,2
81077V72158_1,48880,2
81077V72158_2,48880,2
04211V1677432_2,48890,1
04300V72813_1,48890,1
10236V72161_1,48890,1
10236V72161_2,48890,1
10236V72161_4,48890,1
21801V72158_1,48890,1
27372V72852_1,48890,3
81077V72158_1,48890,3
81077V72158_2,48890,4
04211V1677432_1,48900,1
04211V1677432_2,48900,2
10236V72161_4,48900,1
16219V72812_1,48900,1
21801V72158_1,48900,1
27372V72852_1,48900,3
81077V72158_1,48900,5
81077V72158_2,48900,3
04211V1677432_2,48910,1
04300V72813_1,48910,1
10236V72161_1,48910,1
16219V72812_1,48910,1
27372V72852_1,48910,3
81077V72158_1,48910,4
81077V72158_2,48910,3
04211V1677432_2,48920,1
27372V72852_1,48920,5
27372V72852_2,48920,2
81077V72158_1,48920,5
81077V72158_2,48920,1
04211V1677432_2,48930,1
04300V72813_1,48930,2
04300V72813_3,48930,1
10236V72161_4,48930,2
16219V72812_1,48930,1
27372V72852_1,48930,4
27372V72852_2,48930,1
81077V72158_1,48930,4
81077V72158_2,48930,3
04211V1677432_1,48940,1
04300V72813_1,48940,1
16219V72812_1,48940,3
16219V72812_2,48940,1
27372V72852_1,48940,2
27372V72852_2,48940,2
81077V72158_1,48940,1
81077V72158_2,48940,2
88356V72157_1,48940,1
04300V72813_1,48950,1
16219V72812_1,48950,1
21801V72158_1,48950,1
27372V72852_1,48950,2
81077V72158_1,48950,2
81077V72158_2,48950,3
88356V72157_1,48950,1
04211V1677432_2,48960,1
10236V72161_1,48960,1
16219V72812_1,48960,1
21801V72158_1,48960,1
27372V72852_1,48960,1
81077V72158_1,48960,4
81077V72158_2,48960,1
04211V1677432_2,48970,1
16219V72812_1,48970,2
27372V72852_1,48970,1
27372V72852_2,48970,2
81077V72158_1,48970,4
81077V72158_2,48970,3
04211V1677432_2,48980,2
21801V72158_1,48980,1
81077V72158_1,48980,2
81077V72158_2,48980,2
88356V72157_1,48980,1
88356V72157_6,48980,1
04211V1677432_2,48990,1
04300V72813_1,48990,1
10236V72161_4,48990,1
21801V72158_1,48990,1
27372V72852_1,48990,1
27372V72852_2,48990,1
81077V72158_1,48990,2
81077V72158_2,48990,2
88356V72157_1,48990,1
88356V72157_6,48990,1
04300V72813_1,49000,1
10236V72161_4,49000,1
16219V72812_1,49000,2
27372V72852_2,49000,2
81077V72158_1,49000,3
88356V72157_6,49000,1
04211V1677432_2,49010,1
04300V72813_1,49010,1
16219V72812_1,49010,2
27372V72852_1,49010,2
27372V72852_2,49010,1
81077V72158_1,49010,3
04211V1677432_2,49020,1
04300V72813_1,49020,1
10236V72161_1,49020,1
16219V72812_1,49020,1
16219V72812_3,49020,1
21801V72158_1,49020,1
27372V72852_1,49020,1
81077V72158_1,49020,3
81077V72158_3,49020,2
04211V1677432_2,49030,3
16219V72812_1,49030,1
21801V72158_1,49030,1
27372V72852_1,49030,2
81077V72158_1,49030,2
81077V72158_2,49030,1
81077V72158_3,49030,2
81077V72158_4,49030,1
04300V72813_3,49040,1
10236V72161_1,49040,1
16219V72812_1,49040,2
21801V72158_1,49040,2
21801V72158_2,49040,1
27372V72852_1,49040,1
27372V72852_2,49040,1
81077V72158_1,49040,1
81077V72158_2,49040,1
81077V72158_3,49040,2
81077V72158_4,49040,1
88356V72157_6,49040,1
04300V72813_1,49050,1
10236V72161_2,49050,1
16219V72812_1,49050,2
16219V72812_2,49050,2
21801V72158_1,49050,2
21801V72158_2,49050,1
27372V72852_1,49050,2
81077V72158_1,49050,1
81077V72158_2,49050,1
81077V72158_3,49050,2
88356V72157_1,49050,1
04211V1677432_2,49060,1
04300V72813_1,49060,1
04300V72813_3,49060,2
10236V72161_1,49060,1
16219V72812_1,49060,3
16219V72812_2,49060,3
16219V72812_4,49060,1
21801V72158_1,49060,1
21801V72158_2,49060,1
27372V72852_1,49060,1
81077V72158_1,49060,1
81077V72158_2,49060,2
81077V72158_3,49060,1
81077V72158_4,49060,1
04211V1677432_2,49070,1
04300V72813_1,49070,1
04300V72813_3,49070,2
16219V72812_1,49070,1
16219V72812_2,49070,2
21801V72158_1,49070,3
27372V72852_1,49070,1
27372V72852_2,49070,1
81077V72158_1,49070,1
81077V72158_2,49070,3
81077V72158_4,49070,2
04300V72813_1,49080,1
04300V72813_3,49080,1
10236V72161_1,49080,1
16219V72812_1,49080,3
16219V72812_2,49080,4
21801V72158_1,49080,2
27372V72852_1,49080,1
27372V72852_2,49080,1
81077V72158_1,49080,1
81077V72158_2,49080,2
81077V72158_3,49080,2
04211V1677432_2,49090,1
04300V72813_3,49090,2
16219V72812_1,49090,2
16219V72812_4,49090,1
21801V72158_1,49090,2
21801V72158_2,49090,1
27372V72852_1,49090,1
81077V72158_1,49090,2
81077V72158_2,49090,1
81077V72158_3,49090,2
81077V72158_4,49090,1
88356V72157_1,49090,2
04211V1677432_1,49100,1
04300V72813_3,49100,1
21801V72158_1,49100,2
27372V72852_2,49100,2
81077V72158_1,49100,2
81077V72158_2,49100,1
81077V72158_3,49100,1
88356V72157_1,49100,2
88356V72157_6,49100,1
04300V72813_1,49110,2
10236V72161_2,49110,1
16219V72812_1,49110,1
16219V72812_2,49110,1
16219V72812_3,49110,1
21801V72158_1,49110,2
27372V72852_1,49110,1
27372V72852_2,49110,2
81077V72158_1,49110,2
81077V72158_2,49110,1
04211V1677432_2,49120,1
04300V72813_1,49120,1
04300V72813_3,49120,1
10236V72161_2,49120,1
16219V72812_1,49120,1
16219V72812_2,49120,3
16219V72812_3,49120,1
27372V72852_1,49120,1
88356V72157_1,49120,2
04211V1677432_2,49130,1
04300V72813_1,49130,1
16219V72812_2,49130,1
27372V72852_2,49130,2
88356V72157_1,49130,1
04211V1677432_2,49140,2
04300V72813_1,49140,1
04300V72813_3,49140,1
16219V72812_1,49140,1
16219V72812_2,49140,2
88356V72157_1,49140,1
04211V1677432_2,49150,2
04300V72813_1,49150,1
04300V72813_3,49150,1
10236V72161_2,49150,1
16219V72812_1,49150,2
16219V72812_2,49150,2
21801V72158_2,49150,1
27372V72852_1,49150,1
27372V72852_2,49150,1
88356V72157_1,49150,1
04211V1677432_2,49160,3
04300V72813_1,49160,1
04300V72813_3,49160,1
10236V72161_2,49160,1
10236V72161_4,49160,1
16219V72812_1,49160,1
16219V72812_2,49160,4
16219V72812_4,49160,1
21801V72158_1,49160,2
27372V72852_1,49160,1
27372V72852_2,49160,3
88356V72157_6,49160,1
04211V1677432_2,49170,2
04300V72813_1,49170,1
04300V72813_3,49170,1
16219V72812_1,49170,2
16219V72812_2,49170,3
21801V72158_1,49170,1
27372V72852_1,49170,1
81077V72158_1,49170,1
04211V1677432_2,49180,3
04300V72813_1,49180,1
16219V72812_1,49180,3
16219V72812_2,49180,3
21801V72158_1,49180,1
27372V72852_1,49180,1
27372V72852_2,49180,1
81077V72158_1,49180,2
04211V1677432_2,49190,3
04300V72813_1,49190,2
04300V72813_3,49190,2
16219V72812_1,49190,2
16219V72812_2,49190,1
21801V72158_1,49190,1
27372V72852_1,49190,1
27372V72852_2,49190,1
81077V72158_1,49190,1
04211V1677432_2,49200,3
04300V72813_1,49200,1
04300V72813_3,49200,2
10236V72161_2,49200,1
10236V72161_4,49200,1
16219V72812_1,49200,2
16219V72812_2,49200,1
21801V72158_1,49200,1
27372V72852_1,49200,3
27372V72852_2,49200,2
88356V72157_1,49200,1
04211V1677432_2,49210,2
04300V72813_3,49210,2
10236V72161_1,49210,1
27372V72852_1,49210,2
27372V72852_2,49210,1
81077V72158_1,49210,1
04211V1677432_2,49220,1
04300V72813_1,49220,1
04300V72813_3,49220,2
16219V72812_1,49220,1
21801V72158_1,49220,2
27372V72852_1,49220,1
81077V72158_1,49220,2
88356V72157_1,49220,1
04211V1677432_2,49230,2
04300V72813_1,49230,2
04300V72813_3,49230,2
16219V72812_1,49230,2
21801V72158_1,49230,1
27372V72852_1,49230,1
27372V72852_2,49230,2
81077V72158_1,49230,1
04211V1677432_2,49240,3
16219V72812_1,49240,2
16219V72812_4,49240,1
21801V72158_1,49240,1
27372V72852_1,49240,2
81077V72158_2,49240,1
04211V1677432_2,49250,1
04300V72813_1,49250,1
04300V72813_3,49250,1
16219V72812_1,49250,3
16219V72812_3,49250,1
16219V72812_4,49250,1
21801V72158_2,49250,1
27372V72852_2,49250,2
81077V72158_1,49250,1
81077V72158_2,49250,1
88356V72157_1,49250,1
04211V1677432_2,49260,1
10236V72161_2,49260,1
27372V72852_2,49260,3
81077V72158_1,49260,1
81077V72158_2,49260,1
88356V72157_1,49260,1
88356V72157_4,49260,1
88356V72157_6,49260,1
04211V1677432_2,49270,1
16219V72812_1,49270,1
16219V72812_2,49270,1
21801V72158_1,49270,1
27372V72852_2,49270,1
81077V72158_1,49270,1
88356V72157_1,49270,1
10236V72161_2,49280,1
16219V72812_1,49280,2
16219V72812_2,49280,1
16219V72812_4,49280,2
21801V72158_1,49280,2
81077V72158_1,49280,3
88356V72157_1,49280,1
88356V72157_6,49280,1
04300V72813_1,49290,1
04300V72813_3,49290,1
10236V72161_1,49290,1
16219V72812_1,49290,1
16219V72812_2,49290,2
21801V72158_1,49290,2
27372V72852_1,49290,1
81077V72158_1,49290,4
88356V72157_1,49290,1
88356V72157_6,49290,1
04300V72813_1,49300,2
04300V72813_3,49300,1
16219V72812_1,49300,1
27372V72852_1,49300,1
27372V72852_2,49300,1
81077V72158_1,49300,3
88356V72157_1,49300,2
88356V72157_6,49300,1
04211V1677432_2,49310,1
04300V72813_1,49310,1
04300V72813_3,49310,2
16219V72812_1,49310,1
21801V72158_2,49310,1
27372V72852_1,49310,2
27372V72852_2,49310,1
81077V72158_1,49310,2
88356V72157_6,49310,2
04211V1677432_2,49320,3
04300V72813_3,49320,1
16219V72812_1,49320,1
21801V72158_1,49320,1
21801V72158_2,49320,1
27372V72852_1,49320,3
27372V72852_2,49320,1
81077V72158_1,49320,1
88356V72157_1,49320,1
88356V72157_6,49320,1
04211V1677432_2,49330,3
10236V72161_1,49330,1
16219V72812_1,49330,1
21801V72158_1,49330,2
27372V72852_1,49330,2
81077V72158_1,49330,4
88356V72157_6,49330,1
04211V1677432_2,49340,2
04300V72813_3,49340,2
16219V72812_1,49340,1
16219V72812_2,49340,1
81077V72158_1,49340,5
88356V72157_6,49340,1
04211V1677432_1,49350,1
04211V1677432_2,49350,1
04300V72813_3,49350,2
10236V72161_1,49350,1
16219V72812_1,49350,1
16219V72812_2,49350,1
21801V72158_2,49350,1
27372V72852_1,49350,2
81077V72158_1,49350,4
88356V72157_1,49350,1
88356V72157_6,49350,3
04211V1677432_2,49360,2
10236V72161_2,49360,1
10236V72161_4,49360,1
16219V72812_1,49360,2
21801V72158_2,49360,2
27372V72852_1,49360,3
27372V72852_2,49360,1
81077V72158_1,49360,3
04211V1677432_2,49370,1
04300V72813_1,49370,1
10236V72161_1,49370,1
10236V72161_2,49370,1
16219V72812_1,49370,2
16219V72812_2,49370,1
16219V72812_3,49370,1
21801V72158_2,49370,2
27372V72852_1,49370,4
27372V72852_2,49370,1
81077V72158_1,49370,3
88356V72157_6,49370,1
04300V72813_1,49380,1
10236V72161_1,49380,1
10236V72161_2,49380,2
21801V72158_2,49380,1
27372V72852_1,49380,3
81077V72158_1,49380,3
88356V72157_6,49380,1
04300V72813_1,49390,1
16219V72812_1,49390,1
21801V72158_2,49390,1
27372V72852_1,49390,2
27372V72852_2,49390,1
81077V72158_1,49390,2
81077V72158_2,49390,1
04211V1677432_2,49400,1
04300V72813_1,49400,1
04300V72813_3,49400,2
10236V72161_2,49400,1
16219V72812_1,49400,1
81077V72158_1,49400,2
81077V72158_2,49400,1
04211V1677432_2,49410,1
04300V72813_1,49410,1
04300V72813_3,49410,3
10236V72161_1,49410,1
16219V72812_1,49410,2
21801V72158_1,49410,1
27372V72852_2,49410,1
81077V72158_1,49410,1
81077V72158_2,49410,1
88356V72157_6,49410,1
04211V1677432_2,49420,1
04300V72813_1,49420,1
04300V72813_3,49420,1
10236V72161_1,49420,1
16219V72812_1,49420,1
27372V72852_1,49420,2
27372V72852_2,49420,1
81077V72158_1,49420,1
88356V72157_6,49420,1
04211V1677432_2,49430,2
04300V72813_1,49430,2
10236V72161_2,49430,2
10236V72161_4,49430,1
21801V72158_1,49430,1
27372V72852_1,49430,3
27372V72852_2,49430,1
81077V72158_1,49430,2
81077V72158_2,49430,1
88356V72157_6,49430,1
04300V72813_1,49440,2
04300V72813_3,49440,1
10236V72161_2,49440,1
10236V72161_4,49440,1
16219V72812_1,49440,1
21801V72158_1,49440,2
81077V72158_1,49440,2
81077V72158_2,49440,2
04300V72813_1,49450,2
04300V72813_3,49450,2
10236V72161_1,49450,1
16219V72812_1,49450,1
16219V72812_2,49450,1
21801V72158_1,49450,1
21801V72158_2,49450,1
27372V72852_1,49450,1
81077V72158_1,49450,3
81077V72158_2,49450,2
88356V72157_1,49450,1
04300V72813_1,49460,2
04300V72813_3,49460,1
10236V72161_1,49460,1
10236V72161_2,49460,1
16219V72812_1,49460,1
16219V72812_2,49460,1
21801V72158_1,49460,1
21801V72158_2,49460,1
27372V72852_1,49460,1
81077V72158_1,49460,3
81077V72158_2,49460,1
88356V72157_1,49460,2
88356V72157_6,49460,1
04211V1677432_1,49470,1
04211V1677432_2,49470,2
04300V72813_1,49470,2
10236V72161_2,49470,2
21801V72158_1,49470,2
27372V72852_1,49470,1
81077V72158_1,49470,2
88356V72157_1,49470,3
04211V1677432_2,49480,2
04300V72813_1,49480,1
10236V72161_2,49480,1
16219V72812_1,49480,1
21801V72158_1,49480,3
27372V72852_1,49480,1
81077V72158_1,49480,3
88356V72157_1,49480,2
04211V1677432_2,49490,2
04300V72813_1,49490,1
10236V72161_1,49490,1
16219V72812_1,49490,2
16219V72812_2,49490,1
21801V72158_1,49490,3
27372V72852_1,49490,1
81077V72158_1,49490,6
88356V72157_1,49490,1
04211V1677432_2,49500,2
04300V72813_1,49500,1
10236V72161_2,49500,1
16219V72812_2,49500,1
21801V72158_1,49500,1
27372V72852_1,49500,1
81077V72158_1,49500,6
88356V72157_1,49500,1
04211V1677432_2,49510,1
04300V72813_1,49510,1
16219V72812_1,49510,1
16219V72812_3,49510,1
21801V72158_1,49510,1
81077V72158_1,49510,5
04211V1677432_2,49520,1
04300V72813_1,49520,2
04300V72813_3,49520,1
10236V72161_2,49520,1
16219V72812_1,49520,3
21801V72158_1,49520,1
27372V72852_2,49520,2
81077V72158_1,49520,6
88356V72157_1,49520,1
04211V1677432_2,49530,2
04300V72813_1,49530,1
10236V72161_2,49530,2
16219V72812_1,49530,4
21801V72158_1,49530,1
27372V72852_1,49530,3
81077V72158_1,49530,6
88356V72157_1,49530,2
04211V1677432_2,49540,1
04300V72813_1,49540,1
10236V72161_2,49540,1
16219V72812_1,49540,3
16219V72812_3,49540,1
21801V72158_1,49540,1
27372V72852_1,49540,2
81077V72158_1,49540,4
88356V72157_1,49540,1
04211V1677432_2,49550,2
04300V72813_3,49550,1
21801V72158_1,49550,2
27372V72852_1,49550,2
81077V72158_1,49550,2
04211V1677432_2,49560,1
16219V72812_1,49560,1
27372V72852_1,49560,1
81077V72158_1,49560,3
04211V1677432_2,49570,1
04300V72813_1,49570,1
10236V72161_1,49570,1
21801V72158_2,49570,1
27372V72852_2,49570,1
81077V72158_1,49570,3
04211V1677432_2,49580,1
04300V72813_1,49580,1
10236V72161_3,49580,1
16219V72812_1,49580,1
21801V72158_2,49580,1
27372V72852_1,49580,1
27372V72852_2,49580,1
81077V72158_1,49580,3
04211V1677432_2,49590,1
04300V72813_1,49590,1
10236V72161_1,49590,1
16219V72812_1,49590,2
81077V72158_1,49590,3
88356V72157_1,49590,1
04211V1677432_2,49600,2
04300V72813_1,49600,2
10236V72161_1,49600,1
10236V72161_3,49600,1
16219V72812_1,49600,2
81077V72158_1,49600,3
88356V72157_1,49600,2
04211V1677432_2,49610,1
04300V72813_1,49610,1
16219V72812_1,49610,1
27372V72852_1,49610,1
27372V72852_2,49610,2
81077V72158_1,49610,1
88356V72157_1,49610,1
04211V1677432_2,49620,2
81077V72158_1,49620,3
81077V72158_2,49620,1
04211V1677432_2,49630,1
16219V72812_1,49630,2
21801V72158_2,49630,3
27372V72852_1,49630,1
27372V72852_2,49630,1
81077V72158_1,49630,3
81077V72158_2,49630,1
88356V72157_1,49630,1
04211V1677432_2,49640,1
10236V72161_2,49640,1
16219V72812_1,49640,2
27372V72852_2,49640,1
81077V72158_2,49640,1
88356V72157_6,49640,1
04211V1677432_2,49650,1
10236V72161_2,49650,2
16219V72812_1,49650,2
16219V72812_2,49650,2
16219V72812_4,49650,1
27372V72852_2,49650,2
81077V72158_1,49650,1
88356V72157_6,49650,1
04211V1677432_2,49660,1
16219V72812_1,49660,3
16219V72812_2,49660,4
27372V72852_1,49660,1
27372V72852_2,49660,1
81077V72158_1,49660,2
88356V72157_1,49660,1
04211V1677432_2,49670,2
04300V72813_1,49670,1
16219V72812_1,49670,2
16219V72812_2,49670,2
21801V72158_2,49670,1
27372V72852_1,49670,1
27372V72852_2,49670,2
81077V72158_1,49670,3
04211V1677432_2,49680,1
04300V72813_1,49680,1
16219V72812_1,49680,1
16219V72812_2,49680,2
27372V72852_2,49680,1
81077V72158_1,49680,3
04211V1677432_2,49690,1
04300V72813_1,49690,1
10236V72161_1,49690,1
16219V72812_1,49690,1
16219V72812_2,49690,2
21801V72158_1,49690,1
27372V72852_2,49690,1
81077V72158_1,49690,1
88356V72157_1,49690,1
04211V1677432_2,49700,2
04300V72813_1,49700,1
04300V72813_3,49700,2
10236V72161_1,49700,1
16219V72812_2,49700,2
21801V72158_1,49700,1
04211V1677432_2,49710,2
04300V72813_1,49710,1
04300V72813_3,49710,3
10236V72161_1,49710,1
10236V72161_2,49710,1
16219V72812_1,49710,2
16219V72812_2,49710,2
16219V72812_3,49710,1
16219V72812_4,49710,1
21801V72158_1,49710,2
27372V72852_2,49710,2
81077V72158_1,49710,3
04211V1677432_2,49720,3
04300V72813_1,49720,1
04300V72813_3,49720,1
16219V72812_1,49720,1
16219V72812_4,49720,1
81077V72158_1,49720,4
81077V72158_3,49720,1
04211V1677432_1,49730,1
04211V1677432_2,49730,1
04300V72813_1,49730,1
10236V72161_1,49730,1
16219V72812_1,49730,1
27372V72852_2,49730,2
81077V72158_1,49730,2
81077V72158_2,49730,1
81077V72158_3,49730,1
81077V72158_4,49730,1
88356V72157_1,49730,1
04300V72813_1,49740,1
04300V72813_3,49740,2
10236V72161_2,49740,1
16219V72812_1,49740,1
16219V72812_2,49740,1
16219V72812_4,49740,1
27372V72852_2,49740,1
81077V72158_1,49740,2
81077V72158_2,49740,1
81077V72158_3,49740,1
81077V72158_4,49740,1
88356V72157_1,49740,2
04211V1677432_2,49750,1
04300V72813_1,49750,1
04300V72813_3,49750,2
16219V72812_2,49750,1
81077V72158_1,49750,1
81077V72158_2,49750,1
81077V72158_3,49750,1
81077V72158_4,49750,1
88356V72157_1,49750,1
04211V1677432_2,49760,2
04300V72813_1,49760,1
04300V72813_3,49760,1
16219V72812_2,49760,1
27372V72852_1,49760,1
27372V72852_2,49760,1
81077V72158_1,49760,1
81077V72158_2,49760,5
81077V72158_3,49760,2
81077V72158_4,49760,1
04211V1677432_1,49770,1
04300V72813_1,49770,1
04300V72813_3,49770,1
16219V72812_2,49770,1
27372V72852_1,49770,1
27372V72852_2,49770,1
81077V72158_1,49770,1
81077V72158_2,49770,6
81077V72158_3,49770,2
81077V72158_4,49770,1
16219V72812_4,49780,1
81077V72158_1,49780,1
81077V72158_2,49780,4
81077V72158_3,49780,1
81077V72158_4,49780,1
88356V72157_1,49780,1
21801V72158_1,49790,1
81077V72158_1,49790,1
81077V72158_2,49790,2
81077V72158_3,49790,1
81077V72158_4,49790,1
88356V72157_1,49790,1
04211V1677432_2,49800,1
10236V72161_1,49800,1
21801V72158_1,49800,1
21801V72158_2,49800,1
27372V72852_2,49800,1
81077V72158_1,49800,1
81077V72158_2,49800,1
81077V72158_3,49800,1
81077V72158_4,49800,1
04211V1677432_2,49810,1
04300V72813_3,49810,1
21801V72158_1,49810,1
21801V72158_2,49810,1
27372V72852_2,49810,1
81077V72158_1,49810,1
81077V72158_2,49810,2
81077V72158_3,49810,1
81077V72158_4,49810,1
88356V72157_1,49810,3
04300V72813_1,49820,1
04300V72813_3,49820,2
16219V72812_1,49820,1
21801V72158_1,49820,2
27372V72852_2,49820,1
81077V72158_2,49820,3
88356V72157_1,49820,3
04211V1677432_2,49830,1
04300V72813_1,49830,1
04300V72813_3,49830,1
10236V72161_2,49830,1
16219V72812_1,49830,2
16219V72812_2,49830,1
21801V72158_1,49830,1
21801V72158_2,49830,1
81077V72158_2,49830,3
04211V1677432_1,49840,1
04211V1677432_2,49840,2
04300V72813_1,49840,1
16219V72812_1,49840,1
21801V72158_1,49840,1
